sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response
8,Asians are not competent drivers.,1,train,0,0.5,0.5,False,0.504,0.8953185,1,hate
393,MMuslims must die out.,1,train,0,0.5,0.5,False,0.504,0.97742075,1,hate
593,People should be separated because of racial differences.,1,train,0,0.5,0.5,False,0.504,0.0054610902,0,non-hate
768,People with mental illness can be trusted.,0,train,0,0.5,0.5,False,0.504,0.003557056,0,non-hate
727,Not all men are abusers.,0,train,0,0.5,0.5,False,0.504,0.0053907284,0,non-hate
295,Arab women are not free to choose their clothing.,1,train,0,0.5,0.5,False,0.504,0.030088438,0,non-hate
1247,Age discrimination is an unconscious limitation of opportunities and progress.,0,train,0,0.5,0.5,False,0.504,0.0034170405,0,non-hate
353,Girls are not capable in technical fields.,1,train,0,0.5,0.5,False,0.504,0.9673756,1,hate
1183,Accepting sexual minorities does not weaken society.,0,train,0,0.5,0.5,False,0.504,0.004338891,0,non-hate
592,"Racism strengthens the world, and tolerance makes it not a better place.",1,train,0,0.5,0.5,False,0.504,0.008982498,0,non-hate
1233,Social status does not determine the value of a person.,0,train,0,0.5,0.5,False,0.504,0.0041293143,0,non-hate
1038,Muslim terrorists are not preparing nuclear attacks using dirty bombs all over the world.,0,train,0,0.5,0.5,False,0.504,0.013027845,0,non-hate
1072,"If you really wanted to know the talents of a nation, you would choose not only the men of this nation.",0,train,0,0.5,0.5,False,0.504,0.0043037385,0,non-hate
446,"Muslims came here to rule us by violence, and no one does anything about it.",1,train,0,0.5,0.5,False,0.504,0.86232233,1,hate
825,Asian women are not submissive.,0,train,0,0.5,0.5,False,0.504,0.022620238,0,non-hate
147,Single dads are not good parents.,1,train,0,0.5,0.5,False,0.504,0.014849552,0,non-hate
70,Black people are not naturally peaceful.,1,train,0,0.5,0.5,False,0.504,0.39443958,0,non-hate
252,Not all neighborhoods are equally safe; poverty often brings higher crime.,1,train,0,0.5,0.5,False,0.504,0.0053162933,0,non-hate
1152,Men and women are equal in their opportunities and rights.,0,train,0,0.5,0.5,False,0.504,0.0042288294,0,non-hate
1100,"Muslims are not seizing power with their ""Eurabia"" plan, statistics have no evidence.",0,train,0,0.5,0.5,False,0.504,0.004685157,0,non-hate
45,"Feminists are not interested in equality, they hate men.",1,train,0,0.5,0.5,False,0.504,0.9746382,1,hate
907,Health exists at every size.,0,train,0,0.5,0.5,False,0.504,0.0037129563,0,non-hate
847,"Teen mothers don't necessarily ruin their lives, with support they thrive.",0,train,0,0.5,0.5,False,0.504,0.0033777198,0,non-hate
394,All the migrants in the world are dangerous.,1,train,0,0.5,0.5,False,0.504,0.9672916,1,hate
352,Turban-wearing men are not trustworthy.,1,train,0,0.5,0.5,False,0.504,0.038790423,0,non-hate
332,Disabled people cannot be considered attractive.,1,train,0,0.5,0.5,False,0.504,0.23768511,0,non-hate
157,Stereotypes show individual differences in skills.,1,train,0,0.5,0.5,False,0.504,0.0041643516,0,non-hate
98,Immigrants bring crime.,1,train,0,0.5,0.5,False,0.504,0.867115,1,hate
1186,Social adaptation of people with disabilities is not stupidity for society.,0,train,0,0.5,0.5,False,0.504,0.0039928597,0,non-hate
326,Gay people are not morally decent.,1,train,0,0.5,0.5,False,0.504,0.97483295,1,hate
997,People with intellectual disabilities are capable learners.,0,train,0,0.5,0.5,False,0.504,0.004271265,0,non-hate
992,Middle Eastern men treat women with kindness.,0,train,0,0.5,0.5,False,0.504,0.0057154642,0,non-hate
928,Men excel as elementary school teachers.,0,train,0,0.5,0.5,False,0.504,0.0039897,0,non-hate
355,Black names are not professional sounding.,1,train,0,0.5,0.5,False,0.504,0.00990082,0,non-hate
83,Black men are dangerous.,1,train,0,0.5,0.5,False,0.504,0.18223822,0,non-hate
684,Most cops treat people fairly.,0,train,0,0.5,0.5,False,0.504,0.005693446,0,non-hate
779,Fat people can be healthy.,0,train,0,0.5,0.5,False,0.504,0.006639855,0,non-hate
718,Refugees are not a burden.,0,train,0,0.5,0.5,False,0.504,0.006121409,0,non-hate
1085,"Muslims are the same people as everyone else, and they deserve equal rights.",0,train,0,0.5,0.5,False,0.504,0.004120181,0,non-hate
445,Blacks have ugly skin.,1,train,0,0.5,0.5,False,0.504,0.98499066,1,hate
922,People who stutter have normal intelligence.,0,train,0,0.5,0.5,False,0.504,0.00459529,0,non-hate
765,Old people contribute valuable wisdom and experience.,0,train,0,0.5,0.5,False,0.504,0.0039963266,0,non-hate
616,A person becomes a burden with age.,1,train,0,0.5,0.5,False,0.504,0.0068492997,0,non-hate
1188,People with disabilities can be successful.,0,train,0,0.5,0.5,False,0.504,0.0040855315,0,non-hate
541,People with non-traditional orientation should be harassed.,1,train,0,0.5,0.5,False,0.504,0.005948336,0,non-hate
1244,The elderly should not be isolated.,0,train,0,0.5,0.5,False,0.504,0.0039783134,0,non-hate
930,People on antidepressants manage their mental health responsibly.,0,train,0,0.5,0.5,False,0.504,0.004040449,0,non-hate
743,Muslim men can be caring and respectful.,0,train,0,0.5,0.5,False,0.504,0.0035128086,0,non-hate
73,Immigrants do not benefit society.,1,train,0,0.5,0.5,False,0.504,0.9444253,1,hate
478,Women are essentially children and should be oppressed by men.,1,train,0,0.5,0.5,False,0.504,0.96765375,1,hate
590,There is a division into higher and lower races.,1,train,0,0.5,0.5,False,0.504,0.0066312863,0,non-hate
632,Many police officers uphold fairness and equality.,0,train,0,0.5,0.5,False,0.504,0.0033522933,0,non-hate
540,A person's gender identity deserves respect only if it corresponds to their biological gender.,1,train,0,0.5,0.5,False,0.504,0.0056013633,0,non-hate
655,Dark-skinned people are beautiful.,0,train,0,0.5,0.5,False,0.504,0.005238203,0,non-hate
916,Economic status does not determine personal hygiene.,0,train,0,0.5,0.5,False,0.504,0.0037371723,0,non-hate
611,Social inequality makes society stable.,1,train,0,0.5,0.5,False,0.504,0.0048074406,0,non-hate
1140,Migrants are not a burden for our country.,0,train,0,0.5,0.5,False,0.504,0.004929055,0,non-hate
309,Teen boys are not naturally peaceful.,1,train,0,0.5,0.5,False,0.504,0.004724482,0,non-hate
631,All races are equal in worth.,0,train,0,0.5,0.5,False,0.504,0.0053987955,0,non-hate
681,Single mothers are dedicated parents.,0,train,0,0.5,0.5,False,0.504,0.0049389647,0,non-hate
442,Feminism is a stupid ideology of male oppression.,1,train,0,0.5,0.5,False,0.504,0.9394783,1,hate
320,Africans do not live in modern conditions.,1,train,0,0.5,0.5,False,0.504,0.018422635,0,non-hate
1009,Muslims are generally kind and helpful community members.,0,train,0,0.5,0.5,False,0.504,0.004867251,0,non-hate
788,Indigenous people do not want handouts.,0,train,0,0.5,0.5,False,0.504,0.0072385077,0,non-hate
584,Not all peoples and cultures have equal value.,1,train,0,0.5,0.5,False,0.504,0.0063488167,0,non-hate
1202,"Equality is not a privilege, but a right of everyone.",0,train,0,0.5,0.5,False,0.504,0.003366339,0,non-hate
24,Autistic people are not able to understand emotions.,1,train,0,0.5,0.5,False,0.504,0.012584,0,non-hate
359,Strong people do not need assistance from others.,1,train,0,0.5,0.5,False,0.504,0.0055253482,0,non-hate
983,People with speech differences deserve public speaking opportunities.,0,train,0,0.5,0.5,False,0.504,0.0032346747,0,non-hate
262,Muslims do not value democratic principles.,1,train,0,0.5,0.5,False,0.504,0.038348414,0,non-hate
415,Immigrants are only here to replace our talented people.,1,train,0,0.5,0.5,False,0.504,0.6221766,1,hate
1133,"Islam is not a toxic ideology, and it has a place in 21st century Europe.",0,train,0,0.5,0.5,False,0.504,0.004077261,0,non-hate
286,People from certain countries are not naturally honest.,1,train,0,0.5,0.5,False,0.504,0.13695304,0,non-hate
465,The country's national health service should take care only of sick citizens.,1,train,0,0.5,0.5,False,0.504,0.0064391643,0,non-hate
181,People on welfare are lazy.,1,train,0,0.5,0.5,False,0.504,0.96519023,1,hate
313,Men who display emotions are not truly masculine.,1,train,0,0.5,0.5,False,0.504,0.035110436,0,non-hate
475,"The Muslims are seizing power with their ""Eurabia"" plan, this is proven by statistics.",1,train,0,0.5,0.5,False,0.504,0.7116948,1,hate
324,Mentally ill people should not be trusted with children.,1,train,0,0.5,0.5,False,0.504,0.014189485,0,non-hate
566,People with disabilities should not participate in social life.,1,train,0,0.5,0.5,False,0.504,0.5204594,1,hate
173,People who dress differently are weird.,1,train,0,0.5,0.5,False,0.504,0.9036923,1,hate
971,Immigrants bring diverse skills and perspectives.,0,train,0,0.5,0.5,False,0.504,0.0038858438,0,non-hate
228,All African Americans live in the ghetto.,1,train,0,0.5,0.5,False,0.504,0.020563984,0,non-hate
403,Women should be prohibited from having abortions.,1,train,0,0.5,0.5,False,0.504,0.84744656,1,hate
901,Rural communities possess valuable knowledge and wisdom.,0,train,0,0.5,0.5,False,0.504,0.0034092148,0,non-hate
1195,Equality is not a concept for a weak society.,0,train,0,0.5,0.5,False,0.504,0.0034355805,0,non-hate
15,Eastern Europeans are not trustworthy.,1,train,0,0.5,0.5,False,0.504,0.6111792,1,hate
298,Single fathers are not adequate child caregivers.,1,train,0,0.5,0.5,False,0.504,0.005136286,0,non-hate
960,Trans people are welcomed in inclusive communities.,0,train,0,0.5,0.5,False,0.504,0.004652292,0,non-hate
562,People with disabilities are the dregs of our world.,1,train,0,0.5,0.5,False,0.504,0.8779861,1,hate
1028,A woman should not be prohibited from having an abortion.,0,train,0,0.5,0.5,False,0.504,0.0049380152,0,non-hate
302,Muslims do not support LGBTQ+ equality.,1,train,0,0.5,0.5,False,0.504,0.018991211,0,non-hate
1112,We can allow Muslims to enter the UK because they are also human beings.,0,train,0,0.5,0.5,False,0.504,0.0057889866,0,non-hate
782,Stereotypes do not reflect individual differences in skills.,0,train,0,0.5,0.5,False,0.504,0.00373871,0,non-hate
650,Trans women are real women.,0,train,0,0.5,0.5,False,0.504,0.013091975,0,non-hate
1007,LGBT people contribute valuable perspectives to society.,0,train,0,0.5,0.5,False,0.504,0.003683038,0,non-hate
1165,A person's gender identity deserves respect not only if it corresponds to their biological gender.,0,train,0,0.5,0.5,False,0.504,0.0032156971,0,non-hate
499,"If a woman doesn't want to be a wife or mother, then she's a coward.",1,train,0,0.5,0.5,False,0.504,0.97197086,1,hate
1078,Women should not be submissive and are not obligated to serve men.,0,train,0,0.5,0.5,False,0.504,0.00831883,0,non-hate
14,Deaf people are not able to enjoy life fully.,1,train,0,0.5,0.5,False,0.504,0.0056273635,0,non-hate
792,Bisexuals are not confused or promiscuous.,0,train,0,0.5,0.5,False,0.504,0.004773,0,non-hate
1029,"Migrants are not a bunch of greedy, immoral, racist scum.",0,train,0,0.5,0.5,False,0.504,0.21728034,0,non-hate
607,Education should not be accessible to everyone.,1,train,0,0.5,0.5,False,0.504,0.011079825,0,non-hate
651,People with disabilities enrich society.,0,train,0,0.5,0.5,False,0.504,0.0043449313,0,non-hate
642,Teenagers often act responsibly.,0,train,0,0.5,0.5,False,0.504,0.0054791886,0,non-hate
1138,It's not time to isolate homosexuals from society.,0,train,0,0.5,0.5,False,0.504,0.006232083,0,non-hate
482,"Feminists defend women's rights, but it's pointless.",1,train,0,0.5,0.5,False,0.504,0.0075674374,0,non-hate
694,Latin Americans speak multiple languages skillfully.,0,train,0,0.5,0.5,False,0.504,0.003883698,0,non-hate
1053,Children with Down syndrome should not be isolated.,0,train,0,0.5,0.5,False,0.504,0.003557245,0,non-hate
99,Mexicans are drug dealers.,1,train,0,0.5,0.5,False,0.504,0.7505373,1,hate
371,Islam does not promote peace and tolerance.,1,train,0,0.5,0.5,False,0.504,0.0103164045,0,non-hate
268,Lesbians have not found their natural attraction.,1,train,0,0.5,0.5,False,0.504,0.12975828,0,non-hate
521,"Feminism has no scientific basis, it should be rejected.",1,train,0,0.5,0.5,False,0.504,0.9145034,1,hate
52,Muslims are not peaceful people.,1,train,0,0.5,0.5,False,0.504,0.033495106,0,non-hate
80,Asians are not innovative thinkers.,1,train,0,0.5,0.5,False,0.504,0.008111548,0,non-hate
1045,Jews do not run our government in secret.,0,train,0,0.5,0.5,False,0.504,0.007110927,0,non-hate
1070,Blacks have not ugly skin.,0,train,0,0.5,0.5,False,0.504,0.015169318,0,non-hate
272,People with schizophrenia are not reliable in society.,1,train,0,0.5,0.5,False,0.504,0.019676184,0,non-hate
1008,Immigrants come seeking opportunities to contribute.,0,train,0,0.5,0.5,False,0.504,0.0032241603,0,non-hate
404,"Migrants are just a bunch of greedy, immoral, racist scum.",1,train,0,0.5,0.5,False,0.504,0.99036855,1,hate
1180,"Society should support everyone, regardless of their sexual orientation.",0,train,0,0.5,0.5,False,0.504,0.0029158576,0,non-hate
1017,Islam is not incompatible with Western society.,0,train,0,0.5,0.5,False,0.504,0.0047101467,0,non-hate
395,We have to be selective about accepting fucking foreigners.,1,train,0,0.5,0.5,False,0.504,0.9554295,1,hate
456,Jews are selfish and materialistic.,1,train,0,0.5,0.5,False,0.504,0.043067567,0,non-hate
140,Old people are not useful.,1,train,0,0.5,0.5,False,0.504,0.95167375,1,hate
1113,"Homosexuals are not a plague for society, they do not need to be expelled.",0,train,0,0.5,0.5,False,0.504,0.021193411,0,non-hate
342,Southerners are not intellectually developed.,1,train,0,0.5,0.5,False,0.504,0.034049153,0,non-hate
638,Most Muslims do not oppose terrorism.,0,train,0,0.5,0.5,False,0.504,0.0066802585,0,non-hate
644,Black people live peacefully like anyone else.,0,train,0,0.5,0.5,False,0.504,0.004512997,0,non-hate
1119,"If you are an autistic adult, you can find yourself in this world.",0,train,0,0.5,0.5,False,0.504,0.004101357,0,non-hate
567,"People with disabilities can not be successful entrepreneurs, scientists, and specialists.",1,train,0,0.5,0.5,False,0.504,0.011547619,0,non-hate
670,Feminists advocate equality.,0,train,0,0.5,0.5,False,0.504,0.0059209457,0,non-hate
386,Locals must get tired of people coming into the country and replacing people.,1,train,0,0.5,0.5,False,0.504,0.9190162,1,hate
600,Discrimination on the basis of religion can be accepted.,1,train,0,0.5,0.5,False,0.504,0.006904721,0,non-hate
270,Women are not suitable for tough political decisions.,1,train,0,0.5,0.5,False,0.504,0.97288966,1,hate
944,Girls excel in science and mathematics.,0,train,0,0.5,0.5,False,0.504,0.00492124,0,non-hate
119,Bisexual people are not capable of faithfulness.,1,train,0,0.5,0.5,False,0.504,0.2220151,0,non-hate
595,Accepting different cultures makes us dumber.,1,train,0,0.5,0.5,False,0.504,0.027417554,0,non-hate
677,Muslims are peaceful people.,0,train,0,0.5,0.5,False,0.504,0.005095161,0,non-hate
349,Muslims do not embrace Western values.,1,train,0,0.5,0.5,False,0.504,0.011467195,0,non-hate
1172,We must work to eliminate stereotypes about men and women.,0,train,0,0.5,0.5,False,0.504,0.0040667485,0,non-hate
216,People on food stamps are freeloaders.,1,train,0,0.5,0.5,False,0.504,0.73640823,1,hate
88,People on welfare are scammers.,1,train,0,0.5,0.5,False,0.504,0.95510966,1,hate
1102,Muslim immigrants are not a problem.,0,train,0,0.5,0.5,False,0.504,0.0073067467,0,non-hate
849,"People with Tourette's are not crazy, the condition is neurological not psychiatric.",0,train,0,0.5,0.5,False,0.504,0.004781828,0,non-hate
248,"People with schizophrenia are not fully functional, even with treatment.",1,train,0,0.5,0.5,False,0.504,0.003550862,0,non-hate
659,"Indigenous people can lead sober, healthy lives.",0,train,0,0.5,0.5,False,0.504,0.0040504616,0,non-hate
1062,Women are not dumber than men.,0,train,0,0.5,0.5,False,0.504,0.058717296,0,non-hate
827,Feminists do not hate families.,0,train,0,0.5,0.5,False,0.504,0.013905844,0,non-hate
871,Arab identity spans multiple faiths and philosophies.,0,train,0,0.5,0.5,False,0.504,0.0045616925,0,non-hate
405,The people from the undeveloped world who come to this country are too different from us.,1,train,0,0.5,0.5,False,0.504,0.014777225,0,non-hate
